bin,set,NP_NP,Normal_1stT,Normal_2ndT,Normal_3rdT,Normal_delivery,PreX_1stT,PreX_2ndT,PreX_3rdT,PreX_delivery,GDM_1stT,GDM_2ndT,GDM_3rdT,GDM_delivery,cHTN_1stT,cHTN_2ndT,cHTN_3rdT,cHTN_delivery
1029,Placenta-HIGH,0.326666666666667,0.205128205128205,0.261904761904762,0.403587443946188,0.558974358974359,0.264705882352941,0.36734693877551,0.390134529147982,0.31266846361186,0.302083333333333,0.334905660377359,0.341911764705882,0.388101983002833,0.1875,,0.428571428571429,0.191919191919192
1039,Placenta-HIGH,0.203592814371258,0.118421052631579,0.136363636363636,0.235807860262009,0.271676300578035,0.174496644295302,0.082089552238806,0.232142857142857,0.204301075268817,0.134020618556701,0.122699386503067,0.378787878787879,0.257142857142857,0.125,0.194029850746269,,0.365079365079365
1045,T-cells,0.0353535353535354,0.0595238095238095,0.0842105263157895,0.0666666666666667,0.0515463917525773,0.0282485875706215,0.0326797385620915,0.012987012987013,0.0334448160535117,0.0357142857142857,0.0112359550561798,0.075,0.0149253731343284,,,,0.0357142857142857
1054,Placenta-HIGH,0.0571428571428571,0.0575221238938053,0.113989637305699,0.25,0.192825112107623,0.0891089108910891,0.039647577092511,0.254335260115607,0.185614849187935,0.244565217391304,0.188356164383562,0.287313432835821,0.227699530516432,0.08,0.12,0.288888888888889,0.101694915254237
1058,Placenta-HIGH,0.037593984962406,0.10762331838565,0.121212121212121,0.156363636363636,0.126696832579186,0.0284552845528455,0.0473684210526316,0.217993079584775,0.129432624113475,0.0352112676056338,0.134146341463415,0.172185430463576,0.148606811145511,,0,0,0.257731958762887
1076,Neutrophils,0.855421686746988,0.783783783783784,0.84375,0.783018867924528,0.738095238095238,0.8,0.902912621359223,0.777777777777778,0.786324786324786,0.839285714285714,0.896551724137931,0.805970149253731,0.805555555555556,,,,0.916666666666667
1087,Placenta-HIGH,0.0522727272727273,0.115,0.127659574468085,0.184466019417476,0.145299145299145,0.083743842364532,0.121848739495798,0.214285714285714,0.10912343470483,0.111888111888112,0.235294117647059,0.210970464135021,0.346153846153846,0.0210526315789474,0.0593220338983051,0.323809523809524,0.173469387755102
1130,Placenta-HIGH,0.119521912350598,0.208333333333333,0.159235668789809,0.319767441860465,0.25,0.111801242236025,0.08,0.28448275862069,0.263565891472868,0.111764705882353,0.208333333333333,0.238805970149254,0.3375,0.181818181818182,0.274509803921569,0.162790697674419,0.0555555555555556
1133,Placenta-HIGH,0.0779220779220779,0.0618556701030928,0.0731707317073171,0.259259259259259,0.26027397260274,0.125,0.219047619047619,0.25,0.202797202797203,0.114754098360656,0.176470588235294,0.313953488372093,0.175572519083969,,,0.195121951219512,
1139,B-cells,0.0764705882352941,0.0487804878048781,0.0784313725490196,0.0398009950248756,0.0222222222222222,0.0425531914893617,0.108374384236453,0.0699300699300699,0.0454545454545455,0.0935251798561151,0.05,0.0657894736842105,0.0245098039215686,0.06,0.0625,0.127272727272727,0.0895522388059701
1169,Neutrophils,0.754098360655738,0.676595744680851,0.719512195121951,0.798245614035088,0.866666666666667,0.761506276150628,0.788732394366197,0.823275862068966,0.770642201834862,0.767932489451477,0.795918367346939,0.878612716763006,0.836923076923077,0.694736842105263,0.747126436781609,0.75,0.73758865248227
1171,Placenta-HIGH,0.148809523809524,0.190721649484536,0.187772925764192,0.288461538461538,0.399082568807339,0.0813397129186603,0.0517241379310345,0.38135593220339,0.172602739726027,0.284403669724771,0.293785310734463,0.484848484848485,0.459349593495935,0.19672131147541,0.0526315789473684,,0.319148936170213
1173,Placenta-HIGH,0.115079365079365,0.124324324324324,0.0217391304347826,0.0895522388059701,0.129554655870445,0.0952380952380952,0.0858585858585859,0.238636363636364,0.129476584022039,0.0277777777777778,0.17989417989418,0.204545454545455,0.127272727272727,0.0810810810810811,,0.10958904109589,0.113475177304965
1184,Placenta-HIGH,0.413265306122449,0.283783783783784,0.301639344262295,0.35042735042735,0.360730593607306,0.187845303867403,0.366071428571429,0.476377952755906,0.422535211267606,0.267123287671233,0.329501915708812,0.375838926174497,0.335243553008596,0.170454545454545,0.234042553191489,0.126582278481013,0.271028037383178
1197,Neutrophils,0.937888198757764,0.782178217821782,0.758333333333333,0.846153846153846,0.731707317073171,0.822368421052632,0.834532374100719,0.72463768115942,0.78125,0.838983050847458,0.835365853658537,0.879518072289157,0.72636815920398,0.912280701754386,0.848484848484848,,0.760869565217391
1211,Neutrophils,0.57037037037037,0.427927927927928,0.620689655172414,0.657587548638132,0.755434782608696,0.50625,0.492307692307692,0.597014925373134,0.63716814159292,0.597014925373134,0.616666666666667,0.686666666666667,0.687074829931973,0.577464788732394,0.473684210526316,0.532258064516129,0.588235294117647
1231,Placenta-HIGH,0.296296296296296,0.211640211640212,0.131578947368421,0.322463768115942,0.306930693069307,0.273291925465839,0.366666666666667,0.291079812206573,0.424307036247335,0.213114754098361,0.309433962264151,0.565934065934066,0.203661327231121,0.0925925925925926,0.0166666666666667,0.21505376344086,0.298387096774194
1260,Placenta-HIGH,0.0851926977687627,0.084375,0.0845921450151058,0.162,0.167630057803468,0.116719242902208,0.0758620689655172,0.216157205240175,0.176308539944904,0.0535714285714286,0.125265392781316,0.237704918032787,0.20327868852459,0.151260504201681,0.0227272727272727,0.0970149253731343,0.248587570621469
1268,Placenta-HIGH,0.0465116279069768,0.0169014084507042,0.08,0.157556270096463,0.0965250965250965,0.0449438202247191,0.01171875,0.247191011235955,0.077247191011236,0.078125,0.039568345323741,0.142156862745098,0.271820448877806,0.00980392156862745,0.140845070422535,0.414285714285714,0
1275,Placenta-HIGH,0.214876033057851,0.233333333333333,0.234042553191489,0.338983050847458,0.152542372881356,0.211009174311927,0.239130434782609,0.235294117647059,0.302469135802469,0.27027027027027,0.386363636363636,0.353846153846154,0.206185567010309,,,0.0882352941176471,0.290322580645161
1289,Placenta-HIGH,0.179856115107914,0.144827586206897,0.15,0.261682242990654,0.243816254416961,0.123152709359606,0.155080213903743,0.314720812182741,0.180803571428571,0.308176100628931,0.218274111675127,0.277027027027027,0.327455919395466,0.0192307692307692,,0.280701754385965,0.247311827956989
1292,Placenta-HIGH,0,0.121951219512195,0.246376811594203,0.224719101123596,0.166666666666667,0.0886075949367089,0.166666666666667,0.149253731343284,0.16,,0.119047619047619,0.214285714285714,0.222222222222222,,,0.205882352941176,
1295,Placenta-HIGH,0.118518518518519,0.108695652173913,0.114942528735632,0.181818181818182,0.283333333333333,0.0854700854700855,0.0641025641025641,0.243055555555556,0.15625,0.0964912280701754,0.0971428571428571,0.186746987951807,0.215859030837004,,0.176470588235294,0.3,0.384615384615385
1340,T-cells,0.0721649484536082,0.122448979591837,0.0847457627118644,0.0444444444444444,0.0359281437125749,0.00584795321637427,0.0840336134453782,0.0267857142857143,0.0192307692307692,0.0078740157480315,0.025974025974026,0.03125,0.0507246376811594,0.0727272727272727,0.0285714285714286,0.0606060606060606,0.02
1341,Placenta-HIGH,0.108910891089109,0.147540983606557,0.166666666666667,0.225641025641026,0.189320388349515,0.174193548387097,0.186666666666667,0.20353982300885,0.163841807909605,0.14207650273224,0.173708920187793,0.270833333333333,0.261194029850746,0.0769230769230769,0.153846153846154,0.291666666666667,0.388059701492537
1342,Placenta-HIGH,0.221674876847291,0.103626943005181,0.238493723849372,0.429054054054054,0.274932614555256,0.165829145728643,0.293478260869565,0.237623762376238,0.233455882352941,0.136363636363636,0.249283667621777,0.341818181818182,0.402272727272727,0.144329896907216,0.219178082191781,0.227272727272727,0.341772151898734
1343,Placenta-HIGH,0.0476190476190476,0.0641025641025641,0.04,0.306122448979592,0.212121212121212,0.0483870967741936,0.212121212121212,0.0634920634920635,0.0977443609022556,0.318840579710145,0.111111111111111,0.294117647058824,0.304964539007092,0.135593220338983,,,
1348,Placenta-HIGH,0.131944444444444,0.0853658536585366,0.126865671641791,0.241830065359477,0.15,0.0927835051546392,0.0441176470588235,0.181818181818182,0.155844155844156,0.206185567010309,0.164179104477612,0.148148148148148,0.183333333333333,,,0.34375,0.434782608695652
1358,Placenta-HIGH,0.204545454545455,0.179245283018868,0.142857142857143,0.214814814814815,0.317567567567568,0.280898876404494,0.13265306122449,0.3,0.211895910780669,0.212765957446809,0.336734693877551,0.3224043715847,0.302564102564103,,0.153846153846154,0.13953488372093,0.403508771929825
1359,Placenta-HIGH,0.0227272727272727,0.0336134453781513,0.0280898876404494,0.342281879194631,0.177777777777778,0.0216216216216216,0.0350877192982456,0.233918128654971,0.173431734317343,0.12,0.0982142857142857,0.396825396825397,0.343558282208589,,,0.0333333333333333,0.125
1360,Placenta-HIGH,0.8,0.714285714285714,0.666666666666667,0.707964601769912,0.703703703703704,0.67032967032967,0.68421052631579,0.626050420168067,0.708454810495627,0.63768115942029,0.630952380952381,0.692307692307692,0.638132295719844,0.636363636363636,0.622641509433962,0.65625,0.7
1381,Neutrophils,0.358974358974359,0.562043795620438,0.337704918032787,0.524096385542169,0.396341463414634,0.406417112299465,0.585585585585586,0.661016949152542,0.409090909090909,0.606666666666667,0.366666666666667,0.538071065989848,0.679012345679012,0.461538461538462,0.372881355932203,,0.480519480519481
1384,Placenta-HIGH,0.170212765957447,0.196911196911197,0.148854961832061,0.219858156028369,0.231023102310231,0.218253968253968,0.220588235294118,0.276595744680851,0.223613595706619,0.111111111111111,0.115625,0.360759493670886,0.220630372492837,0.0365853658536585,0.148148148148148,0.235294117647059,0.341772151898734
1386,Placenta-HIGH,0.232727272727273,0.238095238095238,0.177570093457944,0.249056603773585,0.428571428571429,0.178010471204188,0.185185185185185,0.203187250996016,0.254901960784314,0.276497695852535,0.283216783216783,0.444444444444444,0.371191135734072,0.2375,,0.308333333333333,0.41025641025641
1410,B-cells,0.904458598726115,0.955128205128205,0.945945945945946,0.751937984496124,0.854460093896714,0.848275862068966,0.865384615384615,0.90625,0.847517730496454,0.953488372093023,0.871345029239766,0.934579439252336,0.845132743362832,0.906976744186047,0.94,0.897435897435897,0.88135593220339
1425,Neutrophils,0.545081967213115,0.485207100591716,0.657303370786517,0.73568281938326,0.682730923694779,0.455223880597015,0.596273291925466,0.735632183908046,0.635265700483092,0.57396449704142,0.654761904761905,0.606666666666667,0.604575163398693,0.324324324324324,0.480769230769231,0.375,0.569230769230769
1436,Placenta-HIGH,0.0129032258064516,0.0142857142857143,0.12987012987013,0.0972222222222222,0.135922330097087,0.0666666666666667,0.130081300813008,0.0769230769230769,0.0960698689956332,0.0740740740740741,0.0421052631578947,0.202020202020202,0.174698795180723,,,0.116666666666667,0.10752688172043
1449,Placenta-HIGH,0.329081632653061,0.465940054495913,0.392982456140351,0.502222222222222,0.412742382271468,0.384083044982699,0.416481069042316,0.480916030534351,0.421686746987952,0.468646864686469,0.412121212121212,0.603896103896104,0.541108986615679,0.384615384615385,0.3375,0.537037037037037,0.643410852713178
1463,Placenta-HIGH,0.363636363636364,0.470588235294118,0.280898876404494,0.49390243902439,0.336099585062241,0.28021978021978,0.327380952380952,0.487394957983193,0.440677966101695,0.231884057971015,0.305825242718447,0.429864253393665,0.437037037037037,,0.378378378378378,0.384615384615385,0.490196078431373
1466,Placenta-HIGH,0.171875,0,0,0.3,0.0625,0.148148148148148,0.112676056338028,0,0.164383561643836,,0.0227272727272727,0.0563380281690141,0.0338983050847458,,,0.142857142857143,0.0606060606060606
1468,T-cells,0.203846153846154,0.133689839572193,0.147058823529412,0.0897435897435897,0.0755287009063444,0.273148148148148,0.114285714285714,0.0808080808080808,0.119047619047619,0.0561797752808989,0.169064748201439,0.107317073170732,0.11144578313253,0.23943661971831,0.203389830508475,,0.164705882352941
1470,Placenta-HIGH,0.1,0.105263157894737,0.127659574468085,0.16,,0.171428571428571,0.32258064516129,0.2,0.197674418604651,0.242424242424242,0.222222222222222,0.304347826086957,0.34,,,,
1475,Placenta-HIGH,0.294871794871795,0.225352112676056,0.272727272727273,0.285714285714286,0.351648351648352,0.411764705882353,0.333333333333333,0.405063291139241,0.292207792207792,0.395833333333333,0.256880733944954,0.235955056179775,0.360824742268041,,0.233333333333333,0.45945945945946,0.363636363636364
1476,Placenta-HIGH,0.611111111111111,0.615384615384615,0.515625,0.4,0.661016949152542,0.533333333333333,0.638297872340426,0.384615384615385,0.412371134020619,0.5,0.530612244897959,0.6,0.474358974358974,,,,
1480,T-cells,0.0497237569060774,0.0441176470588235,0.0416666666666667,0.0301724137931035,0.0470588235294118,0.054421768707483,0.0403225806451613,0.0431034482758621,0.023972602739726,0.079646017699115,0.0494505494505495,0.0318471337579618,0.029535864978903,0.0153846153846154,,0,0.0547945205479452
1491,Placenta-HIGH,0.134426229508197,0.0555555555555556,0.0440251572327044,0.175510204081633,0.15450643776824,0.0921658986175115,0.0344827586206897,0.233918128654971,0.162721893491124,0.111111111111111,0.143478260869565,0.169014084507042,0.267567567567568,0.0493827160493827,0.0212765957446809,0.0606060606060606,0.285714285714286
1492,Placenta-HIGH,0.0683760683760684,0.185840707964602,0.126506024096386,0.223300970873786,0.217687074829932,0.05,0.0714285714285714,0.310924369747899,0.141993957703928,0.115942028985507,0.231404958677686,0.186746987951807,0.216463414634146,0.127272727272727,,0.303030303030303,0.375
1493,Placenta-HIGH,0.2,0.166666666666667,0.283783783783784,0.225806451612903,0.289308176100629,0.141304347826087,0.111111111111111,0.246987951807229,0.147410358565737,0.222222222222222,0.172268907563025,0.264367816091954,0.243542435424354,,0.153846153846154,0.233333333333333,0.304347826086957
1506,Placenta-HIGH,0.196747967479675,0.269230769230769,0.293548387096774,0.345108695652174,0.521594684385382,0.273809523809524,0.327402135231317,0.43006993006993,0.343786295005807,0.491039426523298,0.402027027027027,0.47843137254902,0.454746136865342,0.285714285714286,0.363636363636364,0.389473684210526,0.471337579617834
1507,Placenta-HIGH,0.215909090909091,0.0487804878048781,0.125,0.302013422818792,0.308510638297872,0.11214953271028,0.073394495412844,0.153333333333333,0.168269230769231,0.21978021978022,0.106145251396648,0.3,0.273127753303965,,0.1,0.142857142857143,0.102564102564103
1529,Placenta-HIGH,0.00813008130081301,0.0695652173913044,0.0170940170940171,0.202380952380952,0.255813953488372,0.00709219858156028,0.0555555555555556,0.161290322580645,0.0860215053763441,0.0886075949367089,0.117117117117117,0.207920792079208,0.219512195121951,,,,0.289473684210526
1538,Placenta-HIGH,0.84331797235023,0.816666666666667,0.947540983606557,0.876760563380282,0.872294372294372,0.915824915824916,0.710204081632653,0.845697329376855,0.867292225201073,0.786008230452675,0.748387096774194,0.807881773399015,0.896774193548387,0.681818181818182,0.886363636363636,0.932432432432432,0.91304347826087
1558,Placenta-HIGH,0.115384615384615,0.169014084507042,0.105263157894737,0.189189189189189,0.219512195121951,0.0662983425414365,0.194805194805195,0.186842105263158,0.189151599443672,0.224066390041494,0.209606986899563,0.389162561576355,0.317567567567568,0.143835616438356,0.128787878787879,0.178571428571429,0.224299065420561
1568,Placenta-HIGH,0.515151515151515,0.45,0.465346534653465,0.616216216216216,0.580645161290323,0.50887573964497,0.475555555555556,0.5,0.503157894736842,0.418079096045198,0.465,0.614525139664805,0.540106951871658,0.636363636363636,0.468085106382979,0.784615384615385,0.816326530612245
1610,Placenta-HIGH,0.329581993569132,0.405660377358491,0.316666666666667,0.367567567567568,0.316455696202532,0.342364532019704,0.385567010309278,0.420924574209246,0.288032454361055,0.349740932642487,0.307898259705489,0.371196754563895,0.400537634408602,0.333333333333333,0.340136054421769,0.314893617021277,0.361233480176211
1611,Placenta-HIGH,0.278937381404175,0.293548387096774,0.221804511278196,0.314711359404097,0.230072463768116,0.296675191815857,0.314102564102564,0.309954751131222,0.274936061381074,0.338308457711443,0.313856427378965,0.448888888888889,0.329183955739972,0.161904761904762,0.356060606060606,0.236453201970443,0.183544303797468
1613,Placenta-HIGH,0.209183673469388,0.31924882629108,0.263473053892216,0.368663594470046,0.40625,0.289855072463768,0.2421875,0.401960784313726,0.331460674157303,0.272277227722772,0.341880341880342,0.455696202531646,0.463414634146342,0.222222222222222,0.28125,0.383928571428571,0.461538461538462
1637,Placenta-HIGH,0.134453781512605,0.104072398190045,0.0990990990990991,0.0740740740740741,0.208144796380091,0.078125,0.218340611353712,0.205240174672489,0.14,0.180327868852459,0.147410358565737,0.264214046822743,0.107551487414188,0.197183098591549,0.0816326530612245,0.325,0.30188679245283
1645,Neutrophils,0.738317757009346,0.723404255319149,0.885416666666667,0.80188679245283,0.879310344827586,0.827586206896552,0.571428571428571,0.695652173913044,0.781512605042017,0.782608695652174,0.809090909090909,0.775,0.766917293233083,0.894736842105263,0.806451612903226,0.645161290322581,0.794117647058824
1649,B-cells,0.0251572327044025,0.0437710437710438,0.032258064516129,0.00906344410876133,0.00471698113207547,0.0133928571428571,0.0220125786163522,0,0.0156028368794326,0.0174418604651163,0.0211864406779661,0.0172413793103448,0.0121065375302663,0,0.0224719101123596,0,0.015625
1650,Placenta-HIGH,0.0306748466257669,0.0957446808510638,0.048,0.189873417721519,0.178294573643411,0.0899470899470899,0.141666666666667,0.182608695652174,0.0516431924882629,0.113821138211382,0.05,0.288732394366197,0.190697674418605,0,0,,0.452830188679245
1660,B-cells,0.0313837375178317,0.0602409638554217,0.0433734939759036,0.0508474576271187,0.0446650124069479,0.0205949656750572,0.0347593582887701,0.0432098765432099,0.0290909090909091,0.0260115606936416,0.0199004975124378,0.00858369098712446,0.0579399141630901,0.0387596899224806,0.0416666666666667,0.0151515151515152,0.0516129032258065
1674,Neutrophils,0.776061776061776,0.590243902439024,0.587064676616915,0.55440414507772,0.619565217391304,0.503311258278146,0.39568345323741,0.703389830508475,0.624129930394432,0.537878787878788,0.663900414937759,0.579439252336449,0.614649681528662,0.423076923076923,0.666666666666667,0.576923076923077,0.40952380952381
1685,Placenta-HIGH,0.114942528735632,0.165413533834586,0.165605095541401,0.228155339805825,0.382198952879581,0.0789473684210526,0.130681818181818,0.314465408805031,0.204610951008646,0.181102362204724,0.238095238095238,0.185430463576159,0.363265306122449,0.145833333333333,0.146341463414634,0.0454545454545455,0.11340206185567
1693,Neutrophils,0.864516129032258,0.805825242718447,0.73,0.842105263157895,0.754385964912281,0.664429530201342,0.753086419753086,0.807142857142857,0.700854700854701,0.864285714285714,0.792592592592593,0.767741935483871,0.76969696969697,0.676470588235294,,0.680851063829787,0.804347826086957
1697,Placenta-HIGH,0.176470588235294,0.195876288659794,0.152173913043478,0.36405529953917,0.309782608695652,0.108108108108108,0.198529411764706,0.325581395348837,0.326315789473684,0.201754385964912,0.404907975460123,0.396648044692737,0.347305389221557,,,0.181818181818182,0.298245614035088
1701,T-cells,0.069672131147541,0.118811881188119,0.0728744939271255,0.053921568627451,0.0358974358974359,0.055045871559633,0.1,0.0263157894736842,0.0769230769230769,0.127777777777778,0.0629370629370629,0.0471698113207547,0.0431893687707641,0.0714285714285714,0.226415094339623,0.0172413793103448,0.210526315789474
1702,Placenta-HIGH,0.0223463687150838,0.0743801652892562,0.0078125,0.114285714285714,0.0956521739130435,0.100671140939597,0.0232558139534884,0.217948717948718,0.117903930131004,0.037037037037037,0.0833333333333333,0.17910447761194,0.185654008438819,0.0675675675675676,,0.316455696202532,0.148148148148148
1718,Placenta-HIGH,0.334177215189873,0.198412698412698,0.252717391304348,0.417366946778712,0.344202898550725,0.305084745762712,0.250814332247557,0.302788844621514,0.293943870014771,0.272727272727273,0.2578125,0.330677290836653,0.490358126721763,0.25,0.36144578313253,0.398230088495575,0.246376811594203
1721,Placenta-HIGH,0.217877094972067,0.2,0.216417910447761,0.225563909774436,0.260204081632653,0.1125,0.223880597014925,0.223021582733813,0.179372197309417,0.202797202797203,0.216216216216216,0.294736842105263,0.25,0.142857142857143,0.114285714285714,0.428571428571429,0.257575757575758
1751,Placenta-HIGH,0.386075949367089,0.261904761904762,0.268115942028986,0.195121951219512,0.31638418079096,0.381679389312977,0.175,0.289655172413793,0.23463687150838,0.43859649122807,0.263565891472868,0.382022471910112,0.263414634146342,0.363636363636364,,,0.423529411764706
1757,T-cells,0.0179640718562874,0.192118226600985,0.0958083832335329,0.143884892086331,0.176470588235294,0.0412371134020619,0.0634146341463415,0.0465116279069768,0.0458715596330275,0.0481927710843374,0.0315789473684211,0.133928571428571,0.0659340659340659,0.142857142857143,0.0128205128205128,,0.0833333333333333
1761,Placenta-HIGH,0.22093023255814,0.26865671641791,0.183908045977012,0.294736842105263,0.385714285714286,0.173913043478261,0.220338983050847,0.236363636363636,0.333333333333333,0.314285714285714,0.3,0.301369863013699,0.333333333333333,,,,
1778,Placenta-HIGH,0.446428571428571,0.438356164383562,0.383458646616541,0.378947368421053,0.325925925925926,0.283783783783784,0.525,0.283018867924528,0.510869565217391,0.263888888888889,0.353846153846154,0.32258064516129,0.548387096774194,,,0.342857142857143,0.416666666666667
1805,Placenta-HIGH,0.116883116883117,0.104166666666667,0.140540540540541,0.236559139784946,0.158227848101266,0.156028368794326,0.274285714285714,0.261904761904762,0.245562130177515,0.3,0.215277777777778,0.277777777777778,0.238938053097345,0.0612244897959184,0.147058823529412,0.208955223880597,0.2875
1810,T-cells,0.176211453744493,0.0947867298578199,0.075,0.0649819494584838,0.090625,0.0564102564102564,0.153846153846154,0.105454545454545,0.0590909090909091,0.0878048780487805,0.0469314079422383,0.0687830687830688,0.13030303030303,0.04,0.176470588235294,0.129032258064516,0.219298245614035
1821,Placenta-HIGH,0.0851063829787234,0.163636363636364,0.2,0.25,0.105263157894737,0.0987654320987654,0.111111111111111,0.145833333333333,0.192307692307692,0.0947368421052632,0.135416666666667,0.306451612903226,0.303191489361702,,,0.235294117647059,0.303030303030303
1825,Placenta-HIGH,0.262345679012346,0.214285714285714,0.196013289036545,0.219219219219219,0.246478873239437,0.274390243902439,0.261904761904762,0.335294117647059,0.239583333333333,0.298342541436464,0.260416666666667,0.275510204081633,0.322784810126582,0.2,0.261904761904762,0.41025641025641,0.514018691588785
1832,T-cells,0.0303030303030303,0.148760330578512,0.0564102564102564,0.0542986425339367,0.0231481481481482,0.0182926829268293,0.0610687022900763,0.0483870967741936,0.0256410256410256,0.0296296296296296,0.041025641025641,0.0239520958083832,0.040133779264214,,0.0140845070422535,0.0131578947368421,0.0425531914893617
1843,B-cells,0.877272727272727,0.905172413793103,0.816793893129771,0.906593406593407,0.760416666666667,0.783950617283951,0.840909090909091,0.861111111111111,0.911538461538461,0.807692307692308,0.947826086956522,0.928571428571429,0.835294117647059,0.878787878787879,0.935483870967742,0.833333333333333,0.934782608695652
1878,Placenta-HIGH,0.667785234899329,0.647577092511013,0.657894736842105,0.800623052959502,0.724458204334365,0.562770562770563,0.675675675675676,0.717741935483871,0.634615384615385,0.681614349775785,0.727969348659004,0.779467680608365,0.787564766839378,0.55,0.711111111111111,0.853333333333333,0.734375
1904,Placenta-HIGH,0.19205298013245,0.268292682926829,0.177215189873418,0.486486486486487,0.209302325581395,0.142857142857143,0.136363636363636,0.371794871794872,0.306451612903226,0.375,0.321678321678322,0.310810810810811,0.382513661202186,,0.0967741935483871,,
1905,Placenta-HIGH,0.0505050505050505,0.0517241379310345,0.0666666666666667,0.210382513661202,0.243553008595989,0.0548523206751055,0.105504587155963,0.314393939393939,0.121575342465753,0.116022099447514,0.120734908136483,0.308,0.198630136986301,0.0380952380952381,0.0181818181818182,0.213592233009709,0.347368421052632
1906,Placenta-HIGH,0.0725552050473186,0.142011834319527,0.099009900990099,0.223776223776224,0.212686567164179,0.14410480349345,0.0909090909090909,0.184331797235023,0.232044198895028,0.127906976744186,0.18359375,0.266666666666667,0.305031446540881,0.147540983606557,0.0793650793650794,0.392156862745098,0.0714285714285714
1910,Placenta-HIGH,0.230414746543779,0.336,0.1875,0.16,0.258992805755396,0.13013698630137,0.231638418079096,0.37037037037037,0.389423076923077,0.196850393700787,0.12707182320442,0.216783216783217,0.307291666666667,0.1875,,0.285714285714286,0.333333333333333
1927,Placenta-HIGH,0.266666666666667,0.142857142857143,0.213872832369942,0.37125748502994,0.3203125,0.131147540983607,0.142857142857143,0.440414507772021,0.249190938511327,0.410526315789474,0.258823529411765,0.316770186335404,0.3046875,,0.2,0.238095238095238,0.446153846153846
1937,T-cells,0.0388349514563107,0.0192307692307692,0.0120481927710843,0,0.0294117647058824,0.0229885057471264,0,0.194444444444444,0.0625,0.0188679245283019,0.0365853658536585,0.157142857142857,0.0933333333333333,0.0731707317073171,,,0.114285714285714
1948,T-cells,0,,0.166666666666667,0,0,0,0,,0,0,,,0,,,,
1950,Placenta-HIGH,0.134020618556701,0.214285714285714,0.26027397260274,0.273972602739726,0.266129032258065,0.10077519379845,0.163636363636364,0.291666666666667,0.223880597014925,0.369047619047619,0.310679611650485,0.255813953488372,0.38423645320197,,0.208333333333333,0.352941176470588,0.36734693877551
1958,Placenta-HIGH,0.122302158273381,0.171875,0.15,0.220183486238532,0.211221122112211,0.226851851851852,0.163366336633663,0.221674876847291,0.158469945355191,0.16078431372549,0.12012987012987,0.291079812206573,0.231920199501247,0.0769230769230769,0.04,,0.0704225352112676
1973,Placenta-HIGH,0.181818181818182,0.2625,0.204301075268817,0.294117647058824,0.330708661417323,0.264705882352941,0.284210526315789,0.269230769230769,0.385,0.3,0.25,0.285714285714286,0.482456140350877,0.304347826086957,,,0.285714285714286
1976,Placenta-HIGH,0.354330708661417,0.197802197802198,0.270731707317073,0.398773006134969,0.378453038674033,0.245524296675192,0.370535714285714,0.326975476839237,0.244695898161245,0.317241379310345,0.288888888888889,0.337110481586402,0.365356622998544,0.25,0.28169014084507,0.315789473684211,0.388888888888889
1987,B-cells,0.769607843137255,0.78391959798995,0.835051546391753,0.760942760942761,0.780952380952381,0.834123222748815,0.847533632286996,0.818181818181818,0.813829787234043,0.790697674418605,0.788927335640138,0.740157480314961,0.699052132701422,0.753424657534247,0.830188679245283,0.625,0.761363636363636
1997,Placenta-HIGH,0.139423076923077,0.10752688172043,0.125,0.286821705426357,0.388888888888889,0.137614678899083,0.235294117647059,0.25,0.222689075630252,0.182926829268293,0.122950819672131,0.380434782608696,0.176744186046512,0.1875,,0.323529411764706,0.344827586206897
2022,Placenta-HIGH,0.134078212290503,0.2,0.171428571428571,0.350210970464135,0.421985815602837,0.318385650224215,0.31413612565445,0.41501976284585,0.347328244274809,0.28494623655914,0.246636771300448,0.393939393939394,0.470941883767535,0.325581395348837,0.35,0.222222222222222,0.425373134328358
2027,B-cells,0.9,0.940397350993378,0.871345029239766,0.826530612244898,0.836477987421384,0.893939393939394,0.917355371900826,0.78169014084507,0.82716049382716,0.879518072289157,0.78030303030303,0.741935483870968,0.725961538461538,0.803921568627451,0.898305084745763,0.75,0.857142857142857
2031,B-cells,0.87710843373494,0.844290657439446,0.892405063291139,0.918918918918919,0.916967509025271,0.894160583941606,0.876404494382023,0.905594405594406,0.891207153502235,0.906976744186047,0.88150289017341,0.946360153256705,0.936117936117936,0.90625,0.923913043478261,0.942028985507246,0.86986301369863
2049,B-cells,0.946188340807175,0.948275862068965,0.939393939393939,0.963350785340314,0.94375,0.933701657458563,0.92,0.912408759124088,0.898181818181818,0.9375,0.856060606060606,0.875,0.921296296296296,0.948275862068965,0.966101694915254,,0.883333333333333
2052,Neutrophils,0.43728813559322,0.5,0.509536784741144,0.511520737327189,0.644314868804665,0.354838709677419,0.412408759124088,0.518939393939394,0.592452830188679,0.567226890756303,0.608076009501188,0.574660633484163,0.529411764705882,0.354430379746835,0.467213114754098,0.558139534883721,0.71304347826087
2054,B-cells,0.884210526315789,0.729166666666667,0.938144329896907,0.820224719101124,0.846153846153846,0.890909090909091,0.88034188034188,0.792682926829268,0.795918367346939,0.854166666666667,0.912621359223301,0.784615384615385,0.860294117647059,,,,
